date,temperature,precipitation,wind_speed
2021-09-13,21.1,0,0
2021-09-26,21.1,0,0
2021-10-10,21.1,0,0
2021-10-24,21.1,0,0
2021-11-14,21.1,0,0
2021-11-21,21.1,0,0
2021-12-05,21.1,0,0
2021-12-26,21.1,0,0
2022-01-09,21.1,0,0
2022-09-18,21.1,0,0
2022-10-02,21.1,0,0
2022-10-23,21.1,0,0
2022-11-13,21.1,0,0
2022-12-04,21.1,0,0
2022-12-18,21.1,0,0
2023-01-01,21.1,0,0
2023-01-07,21.1,0,0
2023-09-24,21.1,0,0
2023-10-09,21.1,0,0
2023-10-15,21.1,0,0
2023-11-05,21.1,0,0
2023-11-12,21.1,0,0
2023-11-26,21.1,0,0
2023-12-10,21.1,0,0
2023-12-14,21.1,0,0
2024-01-07,21.1,0,0
2024-09-22,21.1,0,0
2024-09-29,21.1,0,0
2024-10-13,21.1,0,0
2024-10-27,21.1,0,0
2024-11-24,21.1,0,0
2024-12-16,21.1,0,0
2024-12-22,21.1,0,0
2025-01-05,21.1,0,0
2025-09-15,21.1,0,0
2025-09-28,21.1,0,0
2025-10-12,21.1,0,0
2025-11-02,21.1,0,0
2025-11-17,21.1,0,0
2025-11-23,21.1,0,0
2025-12-07,21.1,0,0
2025-12-28,21.1,0,0
2026-01-04,21.1,0,0
